LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2015,3.293151504,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2016,2.630532436,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2017,2.113129118,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.194992063,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2019,-0.054527923,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2020,-8.239473277,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2021,4.984684897,
MEX,REALGDPFORECAST,TOT,AGRWTH,A,2022,3.176884429,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1961,3.219411367,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1962,4.146069609,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1963,3.710735556,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1964,7.98206644,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1965,5.691825088,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1966,3.020101658,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1967,5.553709829,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1968,6.570299765,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1969,5.419809304,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1970,5.696472477,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1971,4.21923401,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1972,3.311240681,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1973,4.688435804,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1974,3.965337517,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1975,-0.090136623,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1976,5.118432168,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1977,2.317919112,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1978,2.484079836,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1979,1.838045359,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1980,1.68200202,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1981,-0.513555203,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1982,-1.28269421,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1983,1.757492998,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1984,3.119475309,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1985,2.656018903,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1986,3.125527303,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1987,1.850196977,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1988,2.980272941,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1989,4.479402406,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1990,4.178456778,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1991,2.451161853,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1992,1.589953163,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1993,1.263738944,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1994,3.008195477,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1995,3.253334583,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1996,3.289973675,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1997,4.506614903,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.558687388,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,1999,4.926775602,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.281069397,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2001,2.331827448,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.218043797,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2003,0.212533072,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2004,1.76065186,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2005,2.055155338,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2006,3.617493532,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2007,3.769237715,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2008,2.177415725,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2009,-3.67311521,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.301391474,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2011,1.537755509,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2012,-1.030785759,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2013,-0.082650939,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2014,1.431703373,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2015,1.957684699,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2016,2.141360513,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2017,3.014753866,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.317148913,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2019,1.630063919,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2020,-3.747775094,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2021,2.677152508,
NLD,REALGDPFORECAST,TOT,AGRWTH,A,2022,3.734074797,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1971,3.785458229,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1972,5.119107957,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1973,7.800278581,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1974,5.993440016,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1975,-1.731682921,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1976,0.928812265,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1977,-3.936337851,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1978,0.318068978,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1979,2.191805035,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1980,1.284282672,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1981,4.654662668,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1982,0.930118713,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1983,3.492178974,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1984,4.793009178,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1985,1.614661461,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1986,-3.363224588,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1987,1.976361912,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1988,1.403683829,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1989,1.475275055,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1990,1.057825359,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1991,-2.150256734,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1992,0.830395036,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1993,4.93768546,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1994,6.690854672,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1995,4.352364565,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1996,3.72303845,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1997,2.97836111,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1998,0.769697901,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,1999,4.477633614,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.059876578,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2001,2.217206053,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2002,5.116361118,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2003,4.593850419,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2004,4.425956739,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2005,2.57215697,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2006,2.700723448,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2007,3.892154109,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2008,-0.474207185,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2009,0.46445047,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.959458757,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2011,1.845296992,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2012,2.652190461,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2013,2.267050444,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2014,3.28392812,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2015,4.215952076,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2016,4.171264719,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2017,4.007215455,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2018,4.331001759,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.996573328,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2020,-1.143124693,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2021,3.504325011,
NZL,REALGDPFORECAST,TOT,AGRWTH,A,2022,3.778220956,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1961,6.274669533,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1962,2.813612495,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1963,3.785375002,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1964,5.00884982,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1965,5.285113315,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1966,3.786292983,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1967,6.25625238,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1968,2.259854405,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1969,4.504469722,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1970,1.998709776,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1971,5.130681037,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1972,5.093119548,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1973,4.413302165,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1974,4.192111244,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1975,5.227820957,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1976,5.863085893,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1977,4.267425044,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1978,3.487768917,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1979,4.372589898,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1980,4.564595536,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1981,1.598253172,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1982,0.235331707,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1983,3.972788226,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1984,6.052409539,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1985,5.553376445,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1986,4.042284372,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1987,1.753374513,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1988,-0.255381389,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1989,1.038328256,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1990,1.932453001,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1991,3.084738704,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1992,3.574348004,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1993,2.845315186,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1994,5.055408381,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1995,4.155553379,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1996,5.02790519,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1997,5.284653207,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1998,2.62441467,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,1999,2.012848067,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.204927336,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2001,2.074803272,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2002,1.446281143,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2003,0.91011567,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2004,3.969403598,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2005,2.625469197,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2006,2.399815761,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2007,2.994246128,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.476350928,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2009,-1.72701303,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2010,0.70182813,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2011,0.981463,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2012,2.703062224,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2013,1.034103179,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2014,1.969538892,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2015,1.967112968,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2016,1.071545329,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2017,2.323265143,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2018,1.118854417,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2019,0.851852894,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2020,-0.765866836,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2021,3.402354779,
NOR,REALGDPFORECAST,TOT,AGRWTH,A,2022,3.719684148,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1991,-7.01557881,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1992,2.514978625,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1993,3.738310315,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1994,5.292802054,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1995,6.951856622,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1996,6.312030902,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1997,6.98660936,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.91577176,
POL,REALGDPFORECAST,TOT,AGRWTH,A,1999,4.450287415,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.473235797,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2001,1.27789014,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2002,1.444621836,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2003,3.498412152,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2004,4.982821171,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2005,3.506725789,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2006,6.131098753,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2007,7.06151362,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2008,4.199954251,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2009,2.832257622,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2010,3.74055327,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2011,4.7576251,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2012,1.324912181,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2013,1.136373056,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2014,3.37856793,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2015,4.236284622,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2016,3.141753539,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2017,4.830676237,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2018,5.353680341,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2019,4.744963622,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2020,-2.687043362,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2021,3.706816695,
POL,REALGDPFORECAST,TOT,AGRWTH,A,2022,4.740261626,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1961,5.469402566,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1962,6.653564948,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1963,5.921345371,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1964,6.567628838,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1965,7.476431349,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1966,4.077925054,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1967,7.544384798,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1968,8.875550475,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1969,2.120772128,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1970,9.113823175,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1971,6.631652356,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1972,8.015696213,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1973,11.20067107,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1974,1.142860384,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1975,-4.347631037,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1976,6.900230985,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1977,5.602597289,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1978,2.815966114,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1979,5.63893735,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1980,4.589340137,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1981,1.618103493,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1982,2.135375274,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1983,-0.173113066,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1984,-1.879979584,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1985,2.807439594,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1986,4.140955662,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1987,6.381393875,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1988,7.489108058,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1989,6.440638901,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1990,3.950523332,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1991,4.368206469,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1992,1.089476473,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1993,-2.043277041,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1994,0.964838232,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1995,4.282780403,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1996,3.504247398,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1997,4.400867275,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.807963478,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.906577133,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.816177881,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2001,1.943672465,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.770924127,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2003,-0.930521132,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2004,1.788735753,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2005,0.781848115,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2006,1.625033855,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2007,2.506579954,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.319248061,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2009,-3.122079602,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.737625277,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2011,-1.696164672,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2012,-4.057293844,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2013,-0.922644299,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2014,0.792189938,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2015,1.79204631,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2016,2.01948567,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2017,3.506344912,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.849326303,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.488958693,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2020,-7.563616212,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2021,3.689944392,
PRT,REALGDPFORECAST,TOT,AGRWTH,A,2022,4.935963389,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1993,1.901327293,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1994,6.205530283,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1995,5.843495375,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1996,6.619895357,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1997,5.92583856,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.076096331,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,1999,-0.105914263,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2000,1.166528247,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2001,3.253782729,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2002,4.509444001,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2003,5.499082148,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2004,5.278879991,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2005,6.623463217,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2006,8.493177587,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2007,10.83202883,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2008,5.574886363,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2009,-5.455533233,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2010,5.871256112,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2011,2.847218178,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2012,1.89674227,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2013,0.66653504,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2014,2.641589749,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2015,4.81489967,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2016,2.132727783,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2017,2.989520318,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2018,3.650123359,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.51158814,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2020,-4.754325341,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2021,4.203399237,
SVK,REALGDPFORECAST,TOT,AGRWTH,A,2022,5.163109763,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1961,12.53794989,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1962,10.00601505,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1963,9.452681589,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1964,5.269635382,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1965,6.253387352,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1966,7.245936384,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1967,4.340309552,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1968,6.596887706,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1969,8.907572923,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1970,4.245631386,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1971,4.646593668,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1972,8.149117862,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1973,7.795262362,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1974,5.616675392,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1975,0.541824951,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1976,3.304180277,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1977,2.839302888,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1978,1.463347243,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1979,0.043291706,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1980,1.298189166,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1981,-0.134110826,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1982,1.24679907,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1983,1.77044661,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1984,1.783409785,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1985,2.322092677,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1986,3.253341676,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1987,5.54774968,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1988,5.093198468,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1989,4.827885403,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1990,3.783446845,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1991,2.543002865,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1992,0.930666878,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1993,-1.031489321,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1994,2.382228332,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1995,2.758217615,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1996,2.660528168,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1997,3.702585322,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.393305439,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,1999,4.490485674,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2000,5.245747885,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2001,3.933067587,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2002,2.731022232,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2003,2.981894836,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2004,3.122691335,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2005,3.652137114,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2006,4.102824325,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2007,3.604684605,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.887054253,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2009,-3.76314259,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2010,0.162917249,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2011,-0.814466135,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2012,-2.959257186,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2013,-1.435585457,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2014,1.383909295,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2015,3.835272715,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2016,3.03130133,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2017,2.973641191,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.430047145,
ESP,REALGDPFORECAST,TOT,AGRWTH,A,2019,1.950212288,
